Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,InternalIncomingSocketCommandHandler,3,1,0
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,createReadingErrorStatus,5,2,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,createWritingErrorStatus,5,2,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,IncomingSocketCommandHandler,6,1,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,setSocketPool,3,1,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,run,26,2,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,getPluginId,3,1,0
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,setPluginId,4,2,1
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,createReadingErrorStatus,6,2,2
xmind,org.xmind.core.command.remote.socket,IncomingSocketCommandHandler,createWritingErrorStatus,6,2,2
xmind,org.xmind.core.command.remote.socket,InternalIncomingSocketCommandHandler,InternalIncomingSocketCommandHandler,3,1,0
xmind,org.xmind.core.command.remote.socket,InternalIncomingSocketCommandHandler,createReadingErrorStatus,5,2,1
xmind,org.xmind.core.command.remote.socket,InternalIncomingSocketCommandHandler,createWritingErrorStatus,5,2,1
xmind,org.xmind.core.command.remote.socket,OutgoingSocketCommandHandler,OutgoingSocketCommandHandler,5,1,1
xmind,org.xmind.core.command.remote.socket,OutgoingSocketCommandHandler,setSocketPool,3,1,1
xmind,org.xmind.core.command.remote.socket,OutgoingSocketCommandHandler,handleOutgoingCommand,67,10,4
xmind,org.xmind.core.command.remote.socket,OutgoingSocketCommandHandler,createSendingErrorStatus,6,2,1
xmind,org.xmind.core.command.remote.socket,OutgoingSocketCommandHandler,createReceivingErrorStatus,6,2,1
xmind,org.xmind.core.command.remote.socket,SocketAddress,SocketAddress,5,1,2
xmind,org.xmind.core.command.remote.socket,SocketAddress,getHostName,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketAddress,getPort,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketAddress,toString,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketAddress,equals,6,3,1
xmind,org.xmind.core.command.remote.socket,SocketAddress,hashCode,3,1,0
xmind,org.xmind.core.command.remote.socket,ISocketAddress,getHostName,0,1,0
xmind,org.xmind.core.command.remote.socket,ISocketAddress,getPort,0,1,0
xmind,org.xmind.core.command.remote.socket,SocketPool,SocketPool,2,1,0
xmind,org.xmind.core.command.remote.socket,SocketPool,addSocket,3,1,1
xmind,org.xmind.core.command.remote.socket,SocketPool,removeSocket,3,1,1
xmind,org.xmind.core.command.remote.socket,SocketPool,clear,14,3,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,SocketCommandServiceInfo,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,SocketCommandServiceInfo,6,2,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,getAdapter,4,2,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,getAddress,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,setAddress,3,1,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServiceInfo,toString,13,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,run,23,4,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,SocketCommandServer,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,SocketCommandServer,6,2,3
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,init,3,1,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getDomain,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getDefaultBacklog,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getDefaultPort,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getServer,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getThread,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,deploy,59,11,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,undeploy,30,5,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getRegisteringInfo,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getSocketPool,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,runIncomingCommandHandler,3,1,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,createIncomingCommandHandler,5,1,1
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getLoopThreadName,3,1,0
xmind,org.xmind.core.command.remote.socket,SocketCommandServer,getAdapter,4,2,1
xmind,org.xmind.ui.exports.vector,VectorPlugin,VectorPlugin,2,1,0
xmind,org.xmind.ui.exports.vector,VectorPlugin,start,4,1,1
xmind,org.xmind.ui.exports.vector,VectorPlugin,stop,4,1,1
xmind,org.xmind.ui.exports.vector,VectorPlugin,getDefault,3,1,0
xmind,org.xmind.ui.exports.vector,VectorPlugin,getDialogSettings,9,3,1
xmind,org.xmind.ui.exports.vector,VectorPlugin,log,3,1,2
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,copyFrom,17,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,GraphicsToGraphics2DAdaptor,3,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,GraphicsToGraphics2DAdaptor,7,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,createSWTGraphics,6,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,initSVGGraphics,11,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,init,14,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,checkState,26,6,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,clipRect,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,dispose,8,2,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getColor,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawArc,7,1,6
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillArc,6,1,6
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawFocus,3,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawTextLayout,14,2,7
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,cloneGC,12,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getInterpolation,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineAttributes,5,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getTextAntialias,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawImage,7,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawImage,7,1,9
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawLine,7,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawOval,7,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillOval,6,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,createPolygon,8,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawPolygon,6,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillPolygon,5,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawPolyline,7,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawRectangle,7,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillRectangle,6,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillRectangle,6,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawRoundRectangle,7,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillRoundRectangle,6,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawText,3,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawString,27,5,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillString,2,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillText,2,1,3
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getBackgroundColor,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getClip,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getFont,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getFontMetrics,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getForegroundColor,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineStyle,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineWidth,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineWidthFloat,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getXORMode,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,popState,4,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,pushState,8,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,restoreState,4,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,restoreState,20,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,scale,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,scale,10,2,2
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setBackgroundColor,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setClip,7,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setClipAbsolute,6,1,4
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,isFontUnderlined,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,isFontStrikeout,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setFont,19,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setForegroundColor,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineDash,7,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineDash,5,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineStyle,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineMiterLimit,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineCap,2,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineJoin,2,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineWidth,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineWidthFloat,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineAttributes,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setXORMode,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setTranslation,4,1,2
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,translate,6,1,2
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,translate,8,1,2
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getGraphics2D,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getSWTGraphics,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillGradient,16,2,5
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,drawPath,7,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,fillPath,11,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setClip,10,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getFillRule,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setFillRule,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,createPathAWT,38,9,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,shouldAllowDelayRender,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getMaximumRenderSize,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getTranslationOffset,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getAntialias,9,5,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setAntialias,9,3,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getAlpha,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setAlpha,10,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getStroke,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setStroke,4,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,createStroke,52,12,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getAdvanced,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setAdvanced,8,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,clipPath,9,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,rotate,14,6,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,rotateDetail,8,2,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineCap,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineJoin,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,getLineMiterLimit,3,1,0
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setBackgroundPattern,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setForegroundPattern,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setInterpolation,2,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setLineDashOffset,2,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,setTextAntialias,2,1,1
xmind,org.xmind.ui.exports.vector.graphics,GraphicsToGraphics2DAdaptor,shear,2,1,2
xmind,org.xmind.ui.exports.vector.graphics,State,copyFrom,17,1,1
xmind,org.xmind.ui.exports.vector.graphics,ImageConverter,convert,3,1,2
xmind,org.xmind.ui.exports.vector.graphics,ImageConverter,convertToImageData,16,4,1
xmind,org.xmind.ui.exports.vector.graphics,ImageConverter,convert,3,1,1
xmind,org.xmind.ui.exports.vector.graphics,ImageConverter,convertFromImageData,35,8,1
xmind,org.xmind.ui.exports.vector.graphics,GdiFont,GdiFont,2,1,0
xmind,org.xmind.ui.exports.vector.graphics,GdiFont,GdiFont,9,1,1
xmind,org.xmind.ui.exports.vector.graphics,GdiFont,GdiFont,9,1,7
xmind,org.xmind.ui.exports.vector.graphics,GdiFont,getFont,13,4,0
xmind,org.xmind.ui.exports.vector.graphics,GdiFont,getEscapement,3,1,0
xmind,org.xmind.core.licensing,ILicenseChangedListener,licenseChanged,0,1,1
xmind,org.xmind.core.licensing,ILicenseAgent,getLicenseType,0,1,0
xmind,org.xmind.core.licensing,ILicenseAgent,getLicenseeName,0,1,0
xmind,org.xmind.core.licensing,ILicenseAgent,getLicenseKeyHeader,0,1,0
xmind,org.xmind.core.licensing,ILicenseAgent,addLicenseChangedListener,0,1,1
xmind,org.xmind.core.licensing,ILicenseAgent,removeLicenseChangedListener,0,1,1
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getLicenseType,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getVendorName,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getMajorVersionNumber,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getMinorVersionNumber,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getLicenseeType,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,getYearsOfUpgrade,0,1,0
xmind,org.xmind.core.licensing,ILicenseKeyHeader,toEncoded,0,1,0
xmind,org.xmind.ui,IPreSaveListener,preSave,0,1,1
xmind,org.xmind.ui,IPreSaveInteractiveFeedback,interactiveFeedback,0,1,0
xmind,org.xmind.ui,IPreSaveInteractiveProvider,executeInteractive,0,1,2
xmind,org.xmind.ui,ISaveablePart3,addPreSaveListener,0,1,1
xmind,org.xmind.ui,ISaveablePart3,removePreSaveListener,0,1,1
xmind,org.xmind.ui,IEditorHistory,editorHistoryChanged,0,1,0
xmind,org.xmind.ui,IEditorHistory,getRecentInputURIs,0,1,1
xmind,org.xmind.ui,IEditorHistory,getAllInputURIs,0,1,0
xmind,org.xmind.ui,IEditorHistory,add,0,1,1
xmind,org.xmind.ui,IEditorHistory,remove,0,1,1
xmind,org.xmind.ui,IEditorHistory,getInfo,0,1,1
xmind,org.xmind.ui,IEditorHistory,getThumbnail,0,1,1
xmind,org.xmind.ui,IEditorHistory,addThumbnail,0,1,2
xmind,org.xmind.ui,IEditorHistory,removeThumbnail,0,1,1
xmind,org.xmind.ui,IEditorHistory,pin,0,1,1
xmind,org.xmind.ui,IEditorHistory,unPin,0,1,1
xmind,org.xmind.ui,IEditorHistory,isPin,0,1,1
xmind,org.xmind.ui,IEditorHistory,clear,0,1,0
xmind,org.xmind.ui,IEditorHistory,removeEditorHistoryListener,0,1,1
xmind,org.xmind.ui,IEditorHistory,addEditorHistoryListener,0,1,1
xmind,org.xmind.ui,IEditorHistoryListener,editorHistoryChanged,0,1,0
xmind,org.xmind.ui,IWordContext,getContent,0,1,0
xmind,org.xmind.ui,IWordContext,getName,0,1,0
xmind,org.xmind.ui,IWordContext,getIcon,0,1,0
xmind,org.xmind.ui,IWordContext,reveal,0,1,0
xmind,org.xmind.ui,IWordContext,revealWord,0,1,2
xmind,org.xmind.ui,IWordContext,replaceWord,0,1,3
xmind,org.xmind.ui,IWordContextProvider,getWordContexts,0,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,start,10,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,getContentCover,5,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,getFramePart,3,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,end,8,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,createPlaceholder,8,1,0
xmind,org.xmind.ui.tools,GalleryMoveTool,createDummy,20,2,0
xmind,org.xmind.ui.tools,GalleryMoveTool,paint,4,1,1
xmind,org.xmind.ui.tools,GalleryMoveTool,decorate,33,4,1
xmind,org.xmind.ui.tools,GalleryMoveTool,getImage,4,2,2
xmind,org.xmind.ui.tools,GalleryMoveTool,decorateImage,9,1,3
xmind,org.xmind.ui.tools,GalleryMoveTool,getText,4,2,2
xmind,org.xmind.ui.tools,GalleryMoveTool,decorateTitle,14,4,3
xmind,org.xmind.ui.tools,GalleryMoveTool,onMoving,34,5,2
xmind,org.xmind.ui.tools,GalleryMoveTool,createRequest,18,3,0
