Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
xmind,org.xmind.ui.internal.resourcemanager,StyleResourceManagerViewer,8,1,35,22,250,72,0,0,0.7714285714285715,2,9,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleGalleryViewer,0,0,1,0,6,1,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleGroup,2,0,7,7,36,18,0,0,0.2857142857142857,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleGalleryCore,2,0,4,2,32,9,0,0,0.75,2,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleCategorizedLabelProvider,0,0,4,4,56,10,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleCategorizedContentProvider,0,0,6,6,24,11,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleNestedViewerNameEditTool,0,0,3,0,13,3,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ResourceManagerDialogPage,7,0,18,11,113,25,0,0,0.6111111111111112,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerDialogPage.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeResourceManagerViewer,2,0,21,12,157,36,0,0,0.9523809523809523,2,7,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeGalleryViewer,0,0,1,0,6,1,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeCategorizedContentProvider,0,0,6,6,33,11,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeCategorizedLabelProvider,0,0,2,2,23,5,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeNestedGalleryViewer,0,0,1,0,11,2,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ThemeNestedViewerNameEditTool,0,0,3,0,14,3,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ThemeResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,StyleResourceManagerPage,4,0,23,15,161,48,0,0,0.4782608695652174,0,6,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/StyleResourceManagerPage.java
xmind,org.xmind.ui.internal.resourcemanager,ResourceManagerViewer,5,1,16,5,142,29,0,0,0.8125,0,4,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ResourceCategorizedSelectTool,0,0,2,0,18,5,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,Layout,1,0,3,2,33,9,0,0,0.6666666666666666,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,CategorizedLabelProvider,0,0,1,1,25,5,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,ResourceManagerDialogPart,11,0,12,4,213,37,0,0,0.4166666666666667,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerDialogPart.java
xmind,org.xmind.ui.internal.resourcemanager,ResourceManagerStyleProvider,2,0,10,10,99,38,0,0,0.8,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/ResourceManagerStyleProvider.java
xmind,org.xmind.ui.internal.resourcemanager,MarkerResourceManagerViewer,7,0,30,24,290,75,0,0,0.7666666666666667,0,10,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/MarkerResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,MarkerCategorizedContentProvider,0,0,6,6,29,12,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/MarkerResourceManagerViewer.java
xmind,org.xmind.ui.internal.resourcemanager,MarkerCategorizedLabelProvider,0,0,3,3,25,9,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/resourcemanager/MarkerResourceManagerViewer.java
xmind,org.xmind.ui.internal,ShareOptionRegistry,1,0,8,4,67,17,0,0,0.375,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ShareOptionRegistry.java
xmind,org.xmind.ui.internal,MindMapTemplateManager,0,0,0,0,6,0,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapTemplateManager.java
xmind,org.xmind.ui.internal,ModelCacheManager,5,1,8,8,43,17,0,0,0.375,3,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ModelCacheManager.java
xmind,org.xmind.ui.internal,ModelKeyWrapper,2,0,3,3,18,6,0,0,0.0,2,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ModelCacheManager.java
xmind,org.xmind.ui.internal,IconTipContributorManager,2,0,7,2,43,12,0,0,0.7142857142857143,2,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/IconTipContributorManager.java
xmind,org.xmind.ui.internal,ClonedTemplate,2,0,6,6,39,11,0,0,0.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ClonedTemplate.java
xmind,org.xmind.ui.internal,RegistryConstants,57,57,0,0,59,0,0,0,-1.0,26,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/RegistryConstants.java
xmind,org.xmind.ui.internal,MindMapResourceManager,48,1,109,75,964,248,0,0,0.7522935779816514,0,12,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,SystemMarkerResourceProvider,0,0,2,2,8,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,SystemMarkerResource,0,0,15,12,74,25,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,UserMarkerResourceProvider,0,0,3,3,22,3,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,UserMarkerResource,3,0,7,6,54,12,0,0,1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,RecentMarkerGroup,4,1,19,18,67,23,0,0,0.7368421052631579,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapResourceManager.java
xmind,org.xmind.ui.internal,ImageActionExtensionManager,13,0,29,20,167,49,0,0,0.41379310344827586,2,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ImageActionExtensionManager.java
xmind,org.xmind.ui.internal,ActionBuilder,8,0,12,9,74,21,0,0,0.4166666666666667,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ImageActionExtensionManager.java
xmind,org.xmind.ui.internal,DelegatedAction,3,0,9,9,50,16,0,0,0.4444444444444444,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ImageActionExtensionManager.java
xmind,org.xmind.ui.internal,DndClientDescriptor,4,0,4,3,32,7,0,0,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/DndClientDescriptor.java
xmind,org.xmind.ui.internal,SeparatorControlContribution,2,0,2,1,13,2,0,0,1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/SeparatorControlContribution.java
xmind,org.xmind.ui.internal,ShareOptionRegistryPropertyTester,1,0,1,1,10,2,0,0,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ShareOptionRegistryPropertyTester.java
xmind,org.xmind.ui.internal,MindMapPartRegistry,1,0,5,3,55,13,0,0,0.6,0,5,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/MindMapPartRegistry.java
xmind,org.xmind.ui.internal,ServiceManager,1,0,5,5,22,6,0,0,0.6,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/ServiceManager.java
xmind,org.xmind.ui.internal,TopicInfoItemManager,2,0,3,3,87,24,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/TopicInfoItemManager.java
xmind,org.xmind.ui.internal,TemplateGroup,2,0,6,6,24,7,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/TemplateGroup.java
xmind,org.xmind.ui.internal,EmptyControlContribution,0,0,3,2,15,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/EmptyControlContribution.java
xmind,org.xmind.ui.internal,NumberFormatExtensionManager,12,0,17,9,137,31,0,0,0.4117647058823529,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/NumberFormatExtensionManager.java
